Cleaned Skill,Skills from DB,count,Action taken,issues not handled by prompt,Comments,not found uuid
enterprise integration,enterprise integration,0,grouped,,,273d2c86-457e-11e9-a89e-70106fbef856
enterprise it strategy,enterprise it strategy,0,grouped,,,59225547-5452-11e9-a89e-70106fbef856
enterprise library,enterprise library,0,grouped,,,1dabf111-457e-11e9-a89e-70106fbef856
enterprise management system,enterprise management systems,0,grouped,,,59232728-5452-11e9-a89e-70106fbef856
enterprise mobility,enterprise mobility,0,grouped,,,1bc87b48-457e-11e9-a89e-70106fbef856
enterprise network design,enterprise network,0,grouped,,,5a035686-5452-11e9-a89e-70106fbef856
enterprise network design,enterprise network design,0,grouped,,,592359ed-5452-11e9-a89e-70106fbef856
enterprise network security,enterprise network security,0,grouped,,,59239156-5452-11e9-a89e-70106fbef856
enterprise search,enterprise search,0,grouped,,,2c97951b-457e-11e9-a89e-70106fbef856
enterprise social software,enterprise social software,0,grouped,,,5923c8f5-5452-11e9-a89e-70106fbef856
enterprise switching,enterprise switching,0,grouped,,,5923fbf7-5452-11e9-a89e-70106fbef856
enterprise systems development,enterprise systems development,0,grouped,,,592431ef-5452-11e9-a89e-70106fbef856
enterprise systems implementation,enterprise systems implementation,0,grouped,,,59246705-5452-11e9-a89e-70106fbef856
environmental technology,environmental technology,0,,,,59249906-5452-11e9-a89e-70106fbef856
er studio,er studio,0,grouped,,,2ce51762-457e-11e9-a89e-70106fbef856
erp selection,erp selection,0,grouped,,,59253d04-5452-11e9-a89e-70106fbef856
error correcting codes,error correcting codes,0,grouped,,,5925a44e-5452-11e9-a89e-70106fbef856
error correction,error correction,0,grouped,,,5925da56-5452-11e9-a89e-70106fbef856
error logging modules and handlers,elmah,0,abbrevated to skill,,,5915e8e5-5452-11e9-a89e-70106fbef856
ethernet management,ether,0,roles changed to skills,,,1d8d21f1-457e-11e9-a89e-70106fbef856
ethernet networking,ethernet networking,0,,,,1d1c58e7-457e-11e9-a89e-70106fbef856
ethernet networking,ethernet network,0,,,,1ca72c3e-457e-11e9-a89e-70106fbef856
ethernet over copper management,ethernet over copper,0,roles changed to skills,,,5926759d-5452-11e9-a89e-70106fbef856
ethernet over ethernet over sdh,ethernet over sdh,0,converted to skilll,,,5926abd7-5452-11e9-a89e-70106fbef856
ethernet switching,ethernet switching,0,,,,2cc5fa81-457e-11e9-a89e-70106fbef856
ethernet switching,ethernet switches,0,,,,275c8f05-457e-11e9-a89e-70106fbef856
etl architecture,etl architect,0,,,,26a40145-457e-11e9-a89e-70106fbef856
etl ascential,etl ascential,0,,,,25ebcf74-457e-11e9-a89e-70106fbef856
exacttarget,exacttarget,0,,,,27db479b-457e-11e9-a89e-70106fbef856
excel models,excel models,0,grouped,,,59274d8e-5452-11e9-a89e-70106fbef856
execution management,4 disciplines of execution,0,shortened to skill,,,5882e1fc-5452-11e9-a89e-70106fbef856
ext dot js,ext dot js,0,grouped,group under ext js,,592828ce-5452-11e9-a89e-70106fbef856
ext dot net,ext dot net,0,grouped,group under ext.net,,59286014-5452-11e9-a89e-70106fbef856
ext.net,ext.net,0,grouped,,,5928ccf1-5452-11e9-a89e-70106fbef856
extended computer aided test tool,ecatt,0,abbrevated to skill,,,263785de-457e-11e9-a89e-70106fbef856
extended withholding tax,extended withholding tax,0,,,,26831c9f-457e-11e9-a89e-70106fbef856
facebook query language,fql,0,abbreviated to skill,,,59335896-5452-11e9-a89e-70106fbef856
facebook software development kit,facebook sdk,0,abbrevated to skill,,,279f3663-457e-11e9-a89e-70106fbef856
fastcgi process manager,fpm,0,abbreviated to skill,,,1bf1f3cd-457e-11e9-a89e-70106fbef856
fico blaze advisor,blaze advisor,0,,,,2cbb6ea6-457e-11e9-a89e-70106fbef856
field-programmable gate array firmware,fpga firmware,0,abbreviated to skill,,,a031cfc8-b9a2-4991-972d-c82b00bf63bb
file adapter management,file adapter,0,roles changed to skills,,,1d97e24c-457e-11e9-a89e-70106fbef856
file finding,filefinder,0,roles changed to skills,,,592a076c-5452-11e9-a89e-70106fbef856
file hosting service,file hosting service,0,,,,59296bd3-5452-11e9-a89e-70106fbef856
file management,filemanager,0,roles changed to skills,,,2702226d-457e-11e9-a89e-70106fbef856
file transfer,managed file transfer,0,roles changed to skills,,,27ab71b6-457e-11e9-a89e-70106fbef856
file transfer management,file transfer,0,roles changed to skills,,,59299c11-5452-11e9-a89e-70106fbef856
file transfer protocol secure,ftps,0,abbreviated to skill,,,2521f2d9-457e-11e9-a89e-70106fbef856
filebound,filebound,0,,,,5929cef7-5452-11e9-a89e-70106fbef856
filenet p8,filenet p8,0,,,,2cdbf78b-457e-11e9-a89e-70106fbef856
filepro,filepro,0,,,,592a6ea9-5452-11e9-a89e-70106fbef856
financial services logical data model,fsldm,0,abbreviated to skill,,,270736d7-457e-11e9-a89e-70106fbef856
finite element analysis tools,fea tools,0,abbrevated to skill,,,cce7cd4e-9a49-48fa-9c6f-fc89c3c611a4
fire protection system design,fire protection system design,0,shortened to skill,,,bf306d1e-239a-4f5e-bc1f-fde359ae3f50
first hop redundancy,first hop redundancy,0,grouped,,,25ed4736-457e-11e9-a89e-70106fbef856
firstsql,firstsql rdbms,0,shortened to skill,,,1c698a06-457e-11e9-a89e-70106fbef856
fisheye,fisheye,0,,,,1c7fc85c-457e-11e9-a89e-70106fbef856
fix pack upgrades,performance tuning hadr data movement utilities reorg and runstats fix pack upgrades data refresh db2 tools like db2pd,0,shortened to skill,,,26f0d58a-457e-11e9-a89e-70106fbef856
flash actionscript,flash action script,0,,,,251c3037-457e-11e9-a89e-70106fbef856
flash actionscript,flash scripting,0,,,,2cba05e2-457e-11e9-a89e-70106fbef856
flash actionscript,flashdevelop,0,,,,593050c7-5452-11e9-a89e-70106fbef856
flash animation,flash cartoons,0,,,,592dac4d-5452-11e9-a89e-70106fbef856
flash animation,flash professional,0,,,,592f4c2b-5452-11e9-a89e-70106fbef856
flash builder,flash builder,0,roles changed to skills,,,592d76d4-5452-11e9-a89e-70106fbef856
flash catalyst,flash catalyst,0,roles changed to skills,,,592ddd1a-5452-11e9-a89e-70106fbef856
flash chromatography,flash chromatography,0,,,,592e12a2-5452-11e9-a89e-70106fbef856
flash media encoding,flash media encoder,0,roles changed to skills,,,592eaf2c-5452-11e9-a89e-70106fbef856
flash player management,flash player,0,roles changed to skills,,,592f15ad-5452-11e9-a89e-70106fbef856
flash prototyping,flash prototyping,0,,,,592f8214-5452-11e9-a89e-70106fbef856
flash translation layer management,flash translation layer,0,roles changed to skills,,,592fb669-5452-11e9-a89e-70106fbef856
fogbugz,fogbugz,0,,,,26da2fe4-457e-11e9-a89e-70106fbef856
force development,force development,0,grouped,,,5931b004-5452-11e9-a89e-70106fbef856
force management,force management,0,grouped,,,59321bb4-5452-11e9-a89e-70106fbef856
force.com,force com,0,grouped,,,59313a5d-5452-11e9-a89e-70106fbef856
form personalization,form personalization,0,grouped,,,1ca4349c-457e-11e9-a89e-70106fbef856
formula language,formula language,0,grouped,,,1d816b76-457e-11e9-a89e-70106fbef856
foxtrot,foxtrot,0,,,non it,59332441-5452-11e9-a89e-70106fbef856
fragmentation,fragmentation,0,grouped,,,27028c97-457e-11e9-a89e-70106fbef856
front end engineering design,front end engineering design,0,shortened to skill,,,5934552b-5452-11e9-a89e-70106fbef856
front office development,front office development,0,grouped,,,5934f9ca-5452-11e9-a89e-70106fbef856
full stack development,full stack application development,0,shortened to skill,,,6a5fca74-7dbc-4c17-9991-6b7d65500329
functional,sap material management functional,0,shortened to skill,,,141d3b6d-2da1-4679-aefb-b5658d10e2e0
fuse esb,fuse esb,0,,,,273745a9-457e-11e9-a89e-70106fbef856
fusion charts,fusion charts,0,,,,27748826-457e-11e9-a89e-70106fbef856
fx animation,fx animation,0,grouped,,,59359c25-5452-11e9-a89e-70106fbef856
garbage collection,garbage collection,0,grouped,,,2cd145c0-457e-11e9-a89e-70106fbef856
general parallel file system,gpfs,0,abbreviated to skill,,,1d0eaadd-457e-11e9-a89e-70106fbef856
general project management,gpm,0,abbreviated to skill,,,27151eb7-457e-11e9-a89e-70106fbef856
generic routing encapsulation tunnel,gre tunnel,0,abbriviated to skilll,,,2cdda795-457e-11e9-a89e-70106fbef856
gentran integration suite,gentran integration suite,0,,,,1d98b774-457e-11e9-a89e-70106fbef856
geo targeting,geo targeting,0,grouped,,,59363ab9-5452-11e9-a89e-70106fbef856
geodataframe,geoframe,0,converted to skilll,,,5936d8e1-5452-11e9-a89e-70106fbef856
geodemographics,geodemographics,0,grouped,,,5936a5cb-5452-11e9-a89e-70106fbef856
geographic information science,geographic information science,0,grouped,,,59377886-5452-11e9-a89e-70106fbef856
geosoft,geosoft,0,,,,5938136a-5452-11e9-a89e-70106fbef856
geospatial intelligence,geospatial intelligence,0,grouped,,,5938a8f0-5452-11e9-a89e-70106fbef856
geospatial modeling,geospatial modeling,0,grouped,,,5938dbc9-5452-11e9-a89e-70106fbef856
gis application,gis application,0,grouped,should be grouped under geographic information system,,59394835-5452-11e9-a89e-70106fbef856
gis modeling,gis modeling,0,grouped,should be grouped under geographic information system,,5939796a-5452-11e9-a89e-70106fbef856
global application development,global application development,0,grouped,,,5939e980-5452-11e9-a89e-70106fbef856
global data synchronization,global data synchronization,0,grouped,,,593a520c-5452-11e9-a89e-70106fbef856
global delivery management,global delivery management,0,roles changed to skills,,,27dd1a66-457e-11e9-a89e-70106fbef856
global delivery management,global delivery manager,0,roles changed to skills,,,25ff4807-457e-11e9-a89e-70106fbef856
global positioning system,gps applications,0,grouped,,,59414cff-5452-11e9-a89e-70106fbef856
globalization,globalization,0,grouped,,,277ee556-457e-11e9-a89e-70106fbef856
globalization,globalization localization,0,grouped,,,2642db9c-457e-11e9-a89e-70106fbef856
gnu make,gnu make,0,grouped,,,25da9b65-457e-11e9-a89e-70106fbef856
gnu tool,gnu tools,0,grouped,,,27847289-457e-11e9-a89e-70106fbef856
goal analysis,goal analysis,0,grouped,,,593ab8f2-5452-11e9-a89e-70106fbef856
google analytics api,google analytics api,0,grouped,,,259dffaa-457e-11e9-a89e-70106fbef856
google app engine,google app engine,0,grouped,,,1bd3ad71-457e-11e9-a89e-70106fbef856
google apps,google apps for education,0,shortened to skill,,,593c1d1f-5452-11e9-a89e-70106fbef856
google apps administration,google apps administration,0,grouped,,,593bea2e-5452-11e9-a89e-70106fbef856
google closure,google closure,0,grouped,,,593d32e3-5452-11e9-a89e-70106fbef856
google drawings,google drawings,0,grouped,,,327dbff6-6373-4e1a-b83e-c4e61991501a
google insights,google insights,0,,,,593ed4e1-5452-11e9-a89e-70106fbef856
google places api,google places api,0,grouped,,,1baf1e3d-457e-11e9-a89e-70106fbef856
google scripts,google scripts,0,grouped,,,eb0ef485-6c59-481f-bf7a-b9c650488d94
google technologies,google technologies,0,grouped,,,5940830b-5452-11e9-a89e-70106fbef856
google web toolkit,google web toolkit,0,grouped,,,2cb761cb-457e-11e9-a89e-70106fbef856
gps testing,gps testing,0,,,,59418309-5452-11e9-a89e-70106fbef856
graphic design,graphic and web designer,0,shortened to skill,,,26ee2625-457e-11e9-a89e-70106fbef856
graphic facilitation,graphic facilitation,0,grouped,,,5942558f-5452-11e9-a89e-70106fbef856
graphic illustration,graphic illustrations,0,grouped,,,59428d3a-5452-11e9-a89e-70106fbef856
graphic presentation,graphic presentations,0,grouped,,,5942c4cd-5452-11e9-a89e-70106fbef856
graphic recording,graphic recording,0,grouped,,,5942fd3c-5452-11e9-a89e-70106fbef856
graphic solution,graphic solutions,0,grouped,,,594335f9-5452-11e9-a89e-70106fbef856
graphical model,graphical models,0,grouped,,,5943ac75-5452-11e9-a89e-70106fbef856
graphical user interface quality assurance,gui qa,0,abbreviated to skill,,,59460359-5452-11e9-a89e-70106fbef856
graphics editing,graphics editing,0,grouped,,,59448293-5452-11e9-a89e-70106fbef856
graphics hardware,graphics hardware,0,grouped,,,5944bbf3-5452-11e9-a89e-70106fbef856
graphics layout,graphics layout,0,grouped,,,5944f235-5452-11e9-a89e-70106fbef856
graphics processing unit,graphics processing unit,0,grouped,,,59452a0c-5452-11e9-a89e-70106fbef856
grid control,grid control,0,grouped,,,272080f6-457e-11e9-a89e-70106fbef856
group administration,user and group administration,0,shortened to skill,,,266128d6-457e-11e9-a89e-70106fbef856
group management,user and group management,0,shortened to skill,,,2692c86f-457e-11e9-a89e-70106fbef856
gstreamer,gstreamer,0,roles changed to skills,,,1d2d43b2-457e-11e9-a89e-70106fbef856
gui,graphical user interface gui,0,shortened to skill,,,59441656-5452-11e9-a89e-70106fbef856
gui design,gui design,0,grouped,should be grouped under graphical user interface,,a38d839e-5fa9-4662-b065-506132acb5d6
gui designing,gui designing,0,grouped,should be grouped under graphical user interface,,5945d0e6-5452-11e9-a89e-70106fbef856
gxt framework,gxt,0,,,,267f735a-457e-11e9-a89e-70106fbef856
gxt framework,gxt programming,0,,,,not found uuid
gxt framework,gxt development,0,,,,not found uuid
hadr,performance tuning hadr data movement utilities reorg and runstats fix pack upgrades data refresh db2 tools like db2pd,0,shortened to skill,,,26f0d58a-457e-11e9-a89e-70106fbef856
haml,haml,0,grouped,,,1d0d4145-457e-11e9-a89e-70106fbef856
hana administration,hana administration,0,grouped,,,2c8b8f30-457e-11e9-a89e-70106fbef856
hana cloud integration,hana cloud integration,0,grouped,,,a61e6a1d-3e44-48c2-93ce-fcdcefa5b2d8
hana cloud platform,hana cloud platform,0,grouped,,,59470f30-5452-11e9-a89e-70106fbef856
hardware abstraction,hardware abstraction layer,0,roles changed to skills,,,59484781-5452-11e9-a89e-70106fbef856
hcatalog,hcatalog,0,grouped,,,276015a3-457e-11e9-a89e-70106fbef856
hdfs,hdfs hive pig sqoop hbase mapreduce,0,shortened to skill,,,not found uuid
hierarchical database system,hierarchical database systems,0,grouped,,,594b2766-5452-11e9-a89e-70106fbef856
hierarchical storage management,hierarchical storage management,0,grouped,,,594b5a94-5452-11e9-a89e-70106fbef856
high availability,highavailability concepts like logshipping,0,shortened to skill,,,262ebc36-457e-11e9-a89e-70106fbef856
high-level data link control,hdlc,0,abbreviated to skill,,,e49f8471-a450-486b-b9c2-ea09d9bc0f81
highway capacity software,highway capacity software,0,,,,594b8fbf-5452-11e9-a89e-70106fbef856
hiperv,hiperv,0,grouped,,,399d6e1c-1fad-46ff-add4-bb6ed89935ca
hitachi virtual storage platform,hitachi vsp,0,abbreviated to skill,,,271e5fc5-457e-11e9-a89e-70106fbef856
honeywell epks architecture,honeywell epks architecture,0,grouped,,,66a0a566-a675-4f51-9aa7-fa200ce1d7a6
hp asset manager,hp asset manager,0,roles changed to skills,,,27b08dd4-457e-11e9-a89e-70106fbef856
hp blade,hp blade,0,grouped,,,594c2b25-5452-11e9-a89e-70106fbef856
hp bladesystem,hp bladesystem,0,grouped,,,594c5dd8-5452-11e9-a89e-70106fbef856
hp hp openview operation,hp ovo,0,abbreviated to skill,,,27cffd35-457e-11e9-a89e-70106fbef856
hp jetadmin,hp jetadmin,0,,,,594cf8b1-5452-11e9-a89e-70106fbef856
hp network node manager,hp nnm,0,abbreviated to skill,,,26d56423-457e-11e9-a89e-70106fbef856
hp network node manager integrated,hp nnmi,0,abbreviated to skill,,,25784479-457e-11e9-a89e-70106fbef856
hp networking,hp networking,0,grouped,,,594dcc9c-5452-11e9-a89e-70106fbef856
hp openview,hp openview,0,grouped,,,1c422e0f-457e-11e9-a89e-70106fbef856
hp openview management workstation,hp omw,0,abbreviated to skill,,,2c9f55a9-457e-11e9-a89e-70106fbef856
hp operations orchestration,hp oo,0,abbreviated to skill,,,26943174-457e-11e9-a89e-70106fbef856
hp operations orchestration,hp operations orchestration,0,abbreviated to skill,,,594e387a-5452-11e9-a89e-70106fbef856
hp printer management,hp printer,0,roles changed to skills,,,594e6f17-5452-11e9-a89e-70106fbef856
hp procurve networking,hp procurve networking,0,grouped,,,594ea65b-5452-11e9-a89e-70106fbef856
hp quality center 10,hp quality center 10,0,shortened to skill,,,2616f604-457e-11e9-a89e-70106fbef856
hp quality center 9,hp quality center 9,0,shortened to skill,,,27e9059c-457e-11e9-a89e-70106fbef856
hp quality centre,hp quality centre,0,grouped,,,1c286097-457e-11e9-a89e-70106fbef856
hp server storage,hp server storage,0,grouped,,,2550bb9f-457e-11e9-a89e-70106fbef856
hp service desk,hp service desk,0,,,,594f7781-5452-11e9-a89e-70106fbef856
hp service test,hp service test,0,roles changed to skills,,,594fae12-5452-11e9-a89e-70106fbef856
hp storage,hp storage,0,grouped,no skill,,1cec3e7e-457e-11e9-a89e-70106fbef856
hp storageworks,hp storageworks,0,grouped,no skill,,595014ca-5452-11e9-a89e-70106fbef856
hp switches,hp switches,0,grouped,,,2ce3664f-457e-11e9-a89e-70106fbef856
hp system diagnostic tool,hp system diagnostics,0,grouped,,,59504906-5452-11e9-a89e-70106fbef856
hp system management infrastructure,hp sim,0,abbreviated to skill,,,594fe218-5452-11e9-a89e-70106fbef856
hp tools,hp tools,0,,,,256ede90-457e-11e9-a89e-70106fbef856
hp universal configuration management database,hp ucmdb,0,abbreviated to skill,,,269398b0-457e-11e9-a89e-70106fbef856
hp vertica,hp vertica,0,grouped,,,2ccd0273-457e-11e9-a89e-70106fbef856
hp virtual connect,hp virtual connect,0,grouped,,,5950b632-5452-11e9-a89e-70106fbef856
hp winrunner,hp winrunner,0,roles changed to skills,,,5950ec60-5452-11e9-a89e-70106fbef856
html conversion tool,html conversion tools,0,,,,1b9a9eab-457e-11e9-a89e-70106fbef856
html email,html emails,0,,,,59518d9e-5452-11e9-a89e-70106fbef856
html4,html4,0,,,,1b22f047-457e-11e9-a89e-70106fbef856
httpwatch,httpwatch,0,,,,27d20692-457e-11e9-a89e-70106fbef856
human biomonitoring analysis,hba,0,abbreviated to skill,,,27296473-457e-11e9-a89e-70106fbef856
human task,human task,0,grouped,no skill,,1d427aa8-457e-11e9-a89e-70106fbef856
human workflow,human workflow,0,grouped,no skill,,26b5b957-457e-11e9-a89e-70106fbef856
hyper v server,microsoft hyper v server,0,shortened to skill,,,1c6fcccf-457e-11e9-a89e-70106fbef856
hyperion business intelligence,hyperion bi,0,abbreviated to skill,,,255232e2-457e-11e9-a89e-70106fbef856
hyperion infrastructure,hyperion infra,0,grouped,,,c5d71fc4-6152-43c5-b355-9231577307dd
hyperion product suite,hyperion product suite,0,grouped,,,2595fd87-457e-11e9-a89e-70106fbef856
hyperion reporting,hyperion reporting,0,grouped,,,1b6b1798-457e-11e9-a89e-70106fbef856
hypersql database,hsqldb,0,abbreviated to skill,,,2621d502-457e-11e9-a89e-70106fbef856
ibeacon,ibeacon,0,grouped,,,5951fcb3-5452-11e9-a89e-70106fbef856
ibi webfocus,ibi webfocus,0,grouped,,,595233a2-5452-11e9-a89e-70106fbef856
ibm application server,ibm as,0,abbreviated skill,,,1c21a088-457e-11e9-a89e-70106fbef856
ibm appscan,ibm appscan,0,grouped,,,25a5ff65-457e-11e9-a89e-70106fbef856
ibm as400,ibm as400,0,grouped,,,2caca907-457e-11e9-a89e-70106fbef856
ibm bladecenter,ibm bladecenter,0,roles changed to skills,,,59533c18-5452-11e9-a89e-70106fbef856
ibm build forge,ibm build forge,0,grouped,,,2c9afff4-457e-11e9-a89e-70106fbef856
ibm business process manager,ibm business process manager,0,shortened to skill,,,1c1af058-457e-11e9-a89e-70106fbef856
ibm certified,ibm certified,0,grouped,certification,,595373a2-5452-11e9-a89e-70106fbef856
ibm certified,ibm certified systems,0,grouped,certification,,595417af-5452-11e9-a89e-70106fbef856
ibm certified database associate,ibm certified database associate,0,shortened to skill,,,5953ad3e-5452-11e9-a89e-70106fbef856
ibm certified developer,ibm certified developer,0,roles changed to skills,,,5953e2b9-5452-11e9-a89e-70106fbef856
ibm cics,ibm cics,0,grouped,,,1b0ac016-457e-11e9-a89e-70106fbef856
ibm cognos query studio,ibm cognos query studio,0,shortened to skill,,,595529db-5452-11e9-a89e-70106fbef856
ibm cognos report studio,ibm cognos report studio,0,shortened to skill,,,59556278-5452-11e9-a89e-70106fbef856
ibm cognos transformer,ibm cognos transformer,0,roles changed to skills,,,5955d0dd-5452-11e9-a89e-70106fbef856
ibm content manager,ibm content manager,0,roles changed to skills,,,59563a10-5452-11e9-a89e-70106fbef856
ibm general parallel file system,ibm gpfs,0,abbreviated skill,,,5956deb7-5452-11e9-a89e-70106fbef856
ibm http server 6,ibm http server 6,0,shortened to skill,,,2803dad7-457e-11e9-a89e-70106fbef856
ibm http server 6,ibm http servers 6,0,shortened to skill,,,261b02a7-457e-11e9-a89e-70106fbef856
ibm i,ibm system i,0,converted to skilll,,,595ec23e-5452-11e9-a89e-70106fbef856
ibm information management system,ibm ims,0,abbreviated skill,,,59574a2c-5452-11e9-a89e-70106fbef856
ibm infosphere datastage 8,ibm infosphere datastage 8,0,shortened to skill,,,279ffdd9-457e-11e9-a89e-70106fbef856
ibm iseries,ibm iseries,0,grouped,,,1c91682f-457e-11e9-a89e-70106fbef856
ibm iseries,ibm i,0,grouped,,,595714fa-5452-11e9-a89e-70106fbef856
ibm lotus domino,ibm lotus domino,0,grouped,,,595893e7-5452-11e9-a89e-70106fbef856
ibm lotus notes traveler,ibm lotus notes traveler,0,shortened to skill,,,26803bd8-457e-11e9-a89e-70106fbef856
ibm mainframe assembler,ibm mainframe assembler,0,roles changed to skills,,,5958c7e4-5452-11e9-a89e-70106fbef856
ibm message broker,ibm message broker,0,roles changed to skills,,,26a50c35-457e-11e9-a89e-70106fbef856
ibm messaging,ibm messaging & queing middleware,0,shortened to skill,,,cb8eb248-39c2-4270-8174-8e8f1ee97811
ibm monitoring,network ticket trouble shooting and monitoring using ibm,0,shortened to skill,,,2592abe1-457e-11e9-a89e-70106fbef856
ibm omegamon,ibm omegamon,0,grouped,,,595968cc-5452-11e9-a89e-70106fbef856
ibm power,ibm power,0,roles changed to skills,,,59599e42-5452-11e9-a89e-70106fbef856
ibm powerha,ibm powerha,0,grouped,,,5959d186-5452-11e9-a89e-70106fbef856
ibm process server,ibm process server,0,grouped,,,25055c85-457e-11e9-a89e-70106fbef856
ibm rational application developer,ibm rad,0,abbrevated skill,,,25e4992f-457e-11e9-a89e-70106fbef856
ibm rational clearcase,ibm rational clearcase,0,,,,278da20d-457e-11e9-a89e-70106fbef856
ibm rational clearquest,ibm rational clearquest,0,roles changed to skills,,,595a41b6-5452-11e9-a89e-70106fbef856
ibm rational functional tester,ibm rft,0,abbrevated skill,,,2793a28f-457e-11e9-a89e-70106fbef856
ibm rational performance tester,ibm rpt,0,abbrevated skill,,,26015a94-457e-11e9-a89e-70106fbef856
ibm rational purify,ibm rational purify,0,,,,595aae64-5452-11e9-a89e-70106fbef856
ibm rational requisitepro,ibm rational requisitepro,0,,,,595ae615-5452-11e9-a89e-70106fbef856
ibm rational robot,ibm rational robot,0,,,,595b51f7-5452-11e9-a89e-70106fbef856
ibm rational software architect,ibm rsa,0,abbrevated skill,,,595c98fa-5452-11e9-a89e-70106fbef856
ibm rational synergy,ibm rational synergy,0,,,,595b871a-5452-11e9-a89e-70106fbef856
ibm rational unified process,ibm rup,0,abbrevated skill,,,595ccfcb-5452-11e9-a89e-70106fbef856
ibm report program generator,ibm rpg,0,abbrevated skill,,,595bf354-5452-11e9-a89e-70106fbef856
ibm report program generator,ibm rpg ii,0,abbrevated skill,,,595c2974-5452-11e9-a89e-70106fbef856
ibm rpg iii,ibm rpg iii,0,not yet grouped,,,595c64f4-5452-11e9-a89e-70106fbef856
ibm security appscan,ibm security appscan,0,grouped,,,595d3a9e-5452-11e9-a89e-70106fbef856
ibm service-oriented architecture,ibm soa,0,abbrevated skill,,,595e18d9-5452-11e9-a89e-70106fbef856
ibm smartcloud,ibm smartcloud,0,grouped,,,595de294-5452-11e9-a89e-70106fbef856
ibm software configuration and library manager,ibm sclm,0,abbrevated skill,,,595d033d-5452-11e9-a89e-70106fbef856
ibm sql processor using file input,ibm spufi,0,abbrevated skill,,,595e535b-5452-11e9-a89e-70106fbef856
ibm time sharing option,ibm tso,0,abbrevated skill,,,1bf5eec7-457e-11e9-a89e-70106fbef856
ibm universe,ibm universe,0,grouped,,,595f27ab-5452-11e9-a89e-70106fbef856
ibm v7000,ibm v7000,0,grouped,,,2ca14176-457e-11e9-a89e-70106fbef856
ibm websphere administration,ibm websphere administration,0,,,,595f5d72-5452-11e9-a89e-70106fbef856
ibm websphere application server 6,ibm websphere application server 6,0,shortened to skill,,,1cec76fe-457e-11e9-a89e-70106fbef856
ibm websphere esb,ibm websphere esb,0,,,,595f93a9-5452-11e9-a89e-70106fbef856
ibm websphere message broker,ibm wmb,0,abbrevated skill,,,27ae528e-457e-11e9-a89e-70106fbef856
ibm websphere message broker,ibm websphere message broker,0,abbrevated skill,,,1cbea623-457e-11e9-a89e-70106fbef856
ibm websphere portlet factory,ibm websphere portlet factory,0,shortened to skill,,,ab73a39b-a571-445f-9670-890e0e57c55d
ibm workload automation intelligence,ibm wid,0,abbrevated skill,,,595fc410-5452-11e9-a89e-70106fbef856
icefaces,icefaces,0,grouped,,,1d0c76e4-457e-11e9-a89e-70106fbef856
icetool,icetool,0,,,,268d0928-457e-11e9-a89e-70106fbef856
identity federation,identity federation,0,grouped,,,27305c9a-457e-11e9-a89e-70106fbef856
identity integration server,microsoft identity integration server (miis),0,shortened to skill,,,8c97db91-8e29-4abe-b683-e79e1f1913e9
identity manager - identity management,oracle-identity manager,0,roles changed to skills,,,fa39dae8-805e-4dad-9d85-ce0b1c6f5233
ie developer toolbar,ie developer toolbar,0,,,,59602f92-5452-11e9-a89e-70106fbef856
iframes,iframes,0,grouped,,,596061a7-5452-11e9-a89e-70106fbef856
igneter - codeigniter,code-igneter,0,roles changed to skills,,,e9bb378f-93ca-412e-b708-064026cc44a5
iis,web server admin iis,0,shortened to skill,,,1cafd153-457e-11e9-a89e-70106fbef856
iis,web server linux nt iis,0,shortened to skill,,,1c4f6f99-457e-11e9-a89e-70106fbef856
illustration,illustration animation art direction,0,shortened to skill,,,5960cc94-5452-11e9-a89e-70106fbef856
ilm (information lifecycle management),ilm,0,not yet grouped,,,27a69ff1-457e-11e9-a89e-70106fbef856
image archiving,image archiving,0,grouped,,,59616d2e-5452-11e9-a89e-70106fbef856
image compositing,image compositing,0,grouped,,,5961a114-5452-11e9-a89e-70106fbef856
image conversion,image conversion,0,grouped,,,5961d955-5452-11e9-a89e-70106fbef856
image design,image design,0,grouped,,,59623cfc-5452-11e9-a89e-70106fbef856
image guided surgery,image guided surgery,0,grouped,,,59627355-5452-11e9-a89e-70106fbef856
image interpretation,image interpretation,0,grouped,,,5962a5e4-5452-11e9-a89e-70106fbef856
image marketing,image marketing,0,grouped,,,5962d7bb-5452-11e9-a89e-70106fbef856
image masking,image masking,0,grouped,,,59630d18-5452-11e9-a89e-70106fbef856
imagecast,imagecast,0,roles changed to skills,,,5964c018-5452-11e9-a89e-70106fbef856
ims application operations,ims app ops,0,abbreviated skill,,,c8265ad0-8787-45fe-8330-49656a7e79b9
ims dc (information management system data communications),ims dc,0,not yet grouped,,,1d5d9bed-457e-11e9-a89e-70106fbef856
inclusive design,inclusive design,0,grouped,,,7e2d1e8d-b672-44b8-9978-d37702c823d7
informatica enterprise data catalog,informatica edc,0,,,,b4404166-2722-4a14-878f-2f25180788b7
informatica powercenter 8,informatica power center 8,0,shortened to skill,,,1c36dc46-457e-11e9-a89e-70106fbef856
informatica powercenter 9,informatica power center 9,0,shortened to skill,,,1c0cceaa-457e-11e9-a89e-70106fbef856
informatica teradata,informatica teradata,0,,,,1ab7e8ec-457e-11e9-a89e-70106fbef856
information analysis,information analyzer,0,roles changed to skills,,,59666fcf-5452-11e9-a89e-70106fbef856
information and communications technology security,ict security,0,abbrevated skill,,,27e0a300-457e-11e9-a89e-70106fbef856
